TweetsAgo,Target,User,Date,Positive,Neutral,Negative,Compound,Text
20,FoxNews,Fox News,2017-12-01 13:38:04+00:00,0.067,0.862,0.071,-0.0258,"""@POTUS... has remained committed to not just the memories of Kate and all the other victims but those Angel Moms a… https://t.co/TBfMnlndOR"
19,FoxNews,Fox News,2017-12-01 13:46:38+00:00,0.275,0.583,0.142,0.3818,'Do Not Resuscitate' tattoo causes ER ethical dilemma https://t.co/yFZJ0poD6Y
18,FoxNews,Fox News,2017-12-01 14:06:01+00:00,0.0,1.0,0.0,0.0,Matt Lauer to Sandra Bullock in 2009 interview: 'I have seen you naked' https://t.co/7X1rOPWja3
17,FoxNews,Fox News,2017-12-01 14:11:56+00:00,0.112,0.818,0.07,0.2235,"Thomas Homan, Acting Director of @ICEgov, gave a statement in the wake of the not guilty verdict in the… https://t.co/1tiztPfuad"
16,FoxNews,Fox News,2017-12-01 14:13:22+00:00,0.0,1.0,0.0,0.0,".@SeanHannity: “For almost a decade, those same people you see bashing this tax reduction, this tax reform, are the… https://t.co/VbbTzxvf77"
15,FoxNews,Fox News,2017-12-01 14:18:34+00:00,0.0,0.878,0.122,-0.2023,BREAKING NEWS: @GenFlynn to be charged with making false statements to the @FBI. https://t.co/6vjzDKIng7
14,FoxNews,Fox News,2017-12-01 14:25:03+00:00,0.235,0.609,0.157,0.2263,"Michael Flynn charged in special counsel's Russia investigation
https://t.co/WCJsgJnacW"
13,FoxNews,Fox News,2017-12-01 14:35:53+00:00,0.0,0.563,0.437,-0.7351,.@AP: @GenFlynn to plead guilty to lying to @FBI. https://t.co/93PX0Pr3qF
12,FoxNews,Fox News,2017-12-01 14:49:39+00:00,0.0,0.635,0.365,-0.5574,"Michael Flynn charged in Russia investigation, guilty plea expected https://t.co/p0SmXpxgKy"
11,FoxNews,Fox News,2017-12-01 14:51:42+00:00,0.148,0.852,0.0,0.3818,.@SandraSmithFox: @WhiteHouse: Referring all inquiries about and reactions to GenFlynn to @POTUS's attorney Ty Cobb. https://t.co/hZqEZBS6qR
10,FoxNews,Fox News,2017-12-01 14:55:32+00:00,0.0,0.64,0.36,-0.7351,.@AP: @GenFlynn to plead guilty to lying to @FBI; @JudgeNap discusses. https://t.co/NFWXz5Idvw https://t.co/kmKH4iIvwA
9,FoxNews,Fox News,2017-12-01 14:59:06+00:00,0.0,1.0,0.0,0.0,".@JudgeNap: ""What did @GenFlynn through his lawyers give to Bob Mueller through his FBI agents to induce Mueller to… https://t.co/bqMe4LcdWK"
8,FoxNews,Fox News,2017-12-01 15:02:04+00:00,0.0,0.659,0.341,-0.7351,.@AP: @GenFlynn to plead guilty to lying to @FBI; Catherine Herridge discusses. https://t.co/NFWXz5qC6W https://t.co/oFHqCDd4wH
7,FoxNews,Fox News,2017-12-01 15:04:52+00:00,0.0,0.885,0.115,-0.296,".@mschlapp: ""This is about @GenFlynn lying about conversations while overseas with a Russian official but it has no… https://t.co/7Hs307918H"
6,FoxNews,Fox News,2017-12-01 15:06:23+00:00,0.0,1.0,0.0,0.0,".@mschlapp: ""The Obama Administration was surveilling team Trump and unmasking in hundreds of occasions."" https://t.co/znChAUGIGI"
5,FoxNews,Fox News,2017-12-01 15:10:19+00:00,0.0,1.0,0.0,0.0,".@KatiePavlich: ""The closest we get to Russia with the Flynn information that we have is that he had conversations… https://t.co/UBSj7cEvCt"
4,FoxNews,Fox News,2017-12-01 15:15:31+00:00,0.0,0.769,0.231,-0.2732,SOON: @WhiteHouse statement on Michael Flynn charges. https://t.co/ovm8GZgezr
3,FoxNews,Fox News,2017-12-01 15:21:22+00:00,0.0,0.754,0.246,-0.7351,"Moments ago, @KatiePavlich gave her take on the breaking news that Michael Flynn will plead guilty to lying to the… https://t.co/6fRPPuKicE"
2,FoxNews,Fox News,2017-12-01 15:23:53+00:00,0.0,1.0,0.0,0.0,Happening Now: Michael Flynn arrives at courthouse. https://t.co/NFWXz5Idvw https://t.co/EZnQ7wNGzp
1,FoxNews,Fox News,2017-12-01 15:35:19+00:00,0.0,1.0,0.0,0.0,'Tis the season to be jolly...Fa-la-la-la-la la-la-la-la!🎄Here's a look at Christmas trees around the world. https://t.co/K35puQDRmI
100,nytimes,The New York Times,2017-11-30 22:32:04+00:00,0.169,0.617,0.214,-0.0258,Your Christmas tree will probably cost more this year than last. Blame it on the Great Recession. https://t.co/c0td8cNzIh
99,nytimes,The New York Times,2017-11-30 22:47:05+00:00,0.0,1.0,0.0,0.0,"The NYT movie review of “The Shape of Water”
https://t.co/Wde9dPiR7d"
98,nytimes,The New York Times,2017-11-30 23:02:01+00:00,0.0,0.87,0.13,-0.4019,The Joint Committee on Taxation said the Senate bill will add $1 trillion to the deficit over a decade https://t.co/8VnaM2ppgs
97,nytimes,The New York Times,2017-11-30 23:17:01+00:00,0.0,1.0,0.0,0.0,"RT @nytopinion: You’re either with our bodies or against our bodies, says @ambertamblyn https://t.co/uWnFt7FH7r"
96,nytimes,The New York Times,2017-11-30 23:32:03+00:00,0.0,0.915,0.085,-0.1027,"By 2027, people making $40,000 to $50,000 would pay a combined $5.3 billion more in taxes https://t.co/YOGH0fxHQn"
95,nytimes,The New York Times,2017-11-30 23:47:06+00:00,0.0,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/WFhHZXzXEW
94,nytimes,The New York Times,2017-12-01 00:02:01+00:00,0.0,1.0,0.0,0.0,A magnitude-4.1 earthquake centered in Delaware reverberated along the East Coast on Thursday afternoon https://t.co/8ISbKBPHCr
93,nytimes,The New York Times,2017-12-01 00:17:04+00:00,0.0,0.87,0.13,-0.5994,"RT @onishinyt: My contribution to “The End,’’ the NYT’s series on how we die in this world. This one is from Japan and it’s about the lonel…"
92,nytimes,The New York Times,2017-12-01 00:32:07+00:00,0.128,0.872,0.0,0.3612,"The GOP tax bills seem almost tailor-made to enrich President Trump and people like him, @JamesStewartNYT writes https://t.co/byyQRc04cW"
91,nytimes,The New York Times,2017-12-01 00:47:05+00:00,0.291,0.556,0.154,0.4939,"Even in his lousiest pictures, Jean-Claude Van Damme is a thing of beauty, a graceful, whirling dynamo… https://t.co/sHr6jF31Q5"
90,nytimes,The New York Times,2017-12-01 01:02:02+00:00,0.412,0.588,0.0,0.6369,The 10 best books of 2017 https://t.co/h7u7rCXVJ1
89,nytimes,The New York Times,2017-12-01 01:20:23+00:00,0.103,0.67,0.227,-0.5267,An undocumented Mexican immigrant was acquitted in the 2015 killing of a San Francisco woman https://t.co/SB1JlvESsu
88,nytimes,The New York Times,2017-12-01 01:32:00+00:00,0.0,0.563,0.437,-0.9042,"RT @nytopinion: Mnuchin lied. Trump lied. Cornyn lied. Corker lied — lies are the basis of the GOP tax plan, @PaulKrugman says https://t.co…"
87,nytimes,The New York Times,2017-12-01 01:47:02+00:00,0.0,1.0,0.0,0.0,Paleontologists have uncovered 200 fossilized pterosaur eggs in a 120-million-year old boneyard in China https://t.co/aH8VkU2BEC
86,nytimes,The New York Times,2017-12-01 01:56:58+00:00,0.228,0.772,0.0,0.4824,RT @jakesNYT: SCOOP: Trump Pressed Top Republicans to End Senate Russia Inquiry @jmartNYT @maggieNYT @alexburnsNYT https://t.co/HKZRDtYWSS
85,nytimes,The New York Times,2017-12-01 02:11:06+00:00,0.0,1.0,0.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/tSSFUiNtbR
84,nytimes,The New York Times,2017-12-01 02:17:04+00:00,0.154,0.846,0.0,0.4767,Trump pressed Senate Republicans over the summer to end the Intelligence Committee’s Russia inquiry “as quickly as… https://t.co/NnKkXN5hPP
83,nytimes,The New York Times,2017-12-01 02:32:05+00:00,0.0,1.0,0.0,0.0,"RT @jmartNYT: News: Trump has urged multiple senators, including BURR, to wrap up Russia probe

w @maggieNYT @alexburnsNYT &gt;

https://t.co/…"
82,nytimes,The New York Times,2017-12-01 02:47:01+00:00,0.0,1.0,0.0,0.0,How Elon Musk brought the world’s biggest battery to rural Australia https://t.co/gKdOE87mWy
81,nytimes,The New York Times,2017-12-01 03:02:05+00:00,0.2,0.8,0.0,0.4588,Argentine Navy signaled that it had given up hope of finding the 44 crew members aboard a submarine https://t.co/4YmCAWQwKb
80,nytimes,The New York Times,2017-12-01 03:17:17+00:00,0.0,1.0,0.0,0.0,"Jay-Z sat down with Dean Baquet, the executive editor of The New York Times, for a discussion on race, rap, politic… https://t.co/1LyZyVdUG6"
79,nytimes,The New York Times,2017-12-01 03:32:02+00:00,0.191,0.72,0.089,0.34,What share of people with your income would see a tax cut or increase? Choose an income group to see. https://t.co/SeI8YwuSLr
78,nytimes,The New York Times,2017-12-01 03:47:05+00:00,0.0,0.722,0.278,-0.7311,"RT @nytopinion: Rex Tillerson may be forced out as secretary state, but his replacement might be worse https://t.co/Y9F8qgZTJu"
77,nytimes,The New York Times,2017-12-01 04:02:04+00:00,0.132,0.868,0.0,0.4404,"The NYT obituary for Jim Nabors, who found fame as an amiable bumpkin while pursuing a second career as a singer https://t.co/LetUTct2mg"
76,nytimes,The New York Times,2017-12-01 04:17:02+00:00,0.481,0.519,0.0,0.9001,"Solving crossword puzzles is like mental yoga — both challenging and relaxing at the same time. Plus, it’s fun. https://t.co/6VyCKRwHRz"
75,nytimes,The New York Times,2017-12-01 04:32:02+00:00,0.0,1.0,0.0,0.0,National Academy of Sciences called on the U.S. government to make policy changes to bring down drug prices https://t.co/Gcfq3OIuPM
74,nytimes,The New York Times,2017-12-01 04:47:03+00:00,0.0,0.861,0.139,-0.5256,"RT @nytimesbusiness: ""I'm very disappointed in him."" Outside the ""Today"" studio on Thursday morning, fans of the show reacted to Matt Lauer…"
73,nytimes,The New York Times,2017-12-01 05:02:07+00:00,0.176,0.824,0.0,0.4939,"The tax plan could reshape major areas of American life, from education to health care https://t.co/1bEc0ZMnJ8"
72,nytimes,The New York Times,2017-12-01 05:17:05+00:00,0.107,0.893,0.0,0.2023,President Trump over the summer repeatedly urged top Senate Republicans to end the Russia investigation https://t.co/2RyxqXjgi5
71,nytimes,The New York Times,2017-12-01 05:32:02+00:00,0.0,1.0,0.0,0.0,Matt Lauer's ranch purchase is examined in New Zealand https://t.co/XsdoXKQENY
70,nytimes,The New York Times,2017-12-01 05:47:07+00:00,0.065,0.804,0.131,-0.3182,Russell Simmons: “I don’t want to be a distraction so I am removing myself from the businesses that I founded” https://t.co/pRfP2lfsFG
69,nytimes,The New York Times,2017-12-01 06:02:04+00:00,0.133,0.867,0.0,0.3818,"Elon Musk has turned on the world’s biggest battery, capable of powering 30,000 homes in South Australia https://t.co/19ms4QWSag"
68,nytimes,The New York Times,2017-12-01 06:17:01+00:00,0.098,0.824,0.078,0.128,"RT @meslackman: What is it like to be elderly, alone and facing one’s mortality in Japan?  @onishinyt takes us inside their world. https://…"
67,nytimes,The New York Times,2017-12-01 06:30:15+00:00,0.0,1.0,0.0,0.0,"Video of Libya slave-market for African migrants incites international furor. But in Europe, not so much. https://t.co/L50Zn0JF3Q"
66,nytimes,The New York Times,2017-12-01 06:45:06+00:00,0.0,1.0,0.0,0.0,"RT @nytimesworld: The emperor of Japan will step down on April 30, 2019, the first abdication by a Japanese monarch in two centuries https:…"
65,nytimes,The New York Times,2017-12-01 06:59:03+00:00,0.188,0.615,0.196,-0.0516,"Myanmar's civilian leader, Aung San Suu Kyi, is getting a warm welcome in China – and no criticism over the Rohingy… https://t.co/Jai7MaOnUL"
64,nytimes,The New York Times,2017-12-01 07:15:04+00:00,0.0,0.825,0.175,-0.5267,Reza Zarrab testified that Erdogan personally ordered that 2 banks participate in a scheme that violated Iran sanct… https://t.co/q5tDNDbOMI
63,nytimes,The New York Times,2017-12-01 07:30:07+00:00,0.0,0.754,0.246,-0.7602,"RT @nytpolitics: How much did the abuse of women — often younger, subordinate or not famous — by powerful male journalists factor into the…"
62,nytimes,The New York Times,2017-12-01 07:45:03+00:00,0.0,1.0,0.0,0.0,A demolition drive by the government has left parts of Beijing in shambles and tens of thousands of migrants homele… https://t.co/SbF2rNh3Ye
61,nytimes,The New York Times,2017-12-01 07:59:05+00:00,0.0,1.0,0.0,0.0,RT @peterbakernyt: Replacing Tillerson with Pompeo would bring a sharply different viewpoint to the State Department. @MarkLandler  https:/…
60,nytimes,The New York Times,2017-12-01 08:15:05+00:00,0.0,1.0,0.0,0.0,"Niger gave the Pentagon permission to fly armed drones there, a major expansion of the military’s footprint in Afri… https://t.co/zMarezjBnT"
59,nytimes,The New York Times,2017-12-01 08:30:10+00:00,0.0,0.7,0.3,-0.7189,"Glitter is not good for the environment, and some people are trying to ban it https://t.co/lEzgX4OuDG"
58,nytimes,The New York Times,2017-12-01 08:45:07+00:00,0.154,0.846,0.0,0.4767,Trump pressed Senate Republicans over the summer to end the Intelligence Committee’s Russia inquiry “as quickly as… https://t.co/hE2jnp2jtI
57,nytimes,The New York Times,2017-12-01 08:59:03+00:00,0.0,0.879,0.121,-0.296,"RT @PatrickKingsley: After months of speculation about Erdogan’s involvement in sanctions-busting, a key suspect directly implicated him ye…"
56,nytimes,The New York Times,2017-12-01 09:15:09+00:00,0.0,0.822,0.178,-0.3818,President Trump’s first big international trade fight could be over solar panels https://t.co/EOe6f6gee0
55,nytimes,The New York Times,2017-12-01 09:30:20+00:00,0.291,0.556,0.154,0.4939,"Even in his lousiest pictures, Jean-Claude Van Damme is a thing of beauty, a graceful, whirling dynamo… https://t.co/dUskyeR6PC"
54,nytimes,The New York Times,2017-12-01 09:45:02+00:00,0.412,0.588,0.0,0.6369,The 10 best books of 2017 https://t.co/QOG8IwwrPJ
53,nytimes,The New York Times,2017-12-01 10:00:15+00:00,0.0,0.886,0.114,-0.4019,"RT @nytimesworld: London’s mayor, who had a run-in of his own with Trump, said any visit from the president would be unwelcome https://t.co…"
52,nytimes,The New York Times,2017-12-01 10:15:13+00:00,0.0,0.578,0.422,-0.8591,"Taliban militants disguised as women attacked a university dormitory in Pakistan, killing at least nine people https://t.co/SPLcUcCusW"
51,nytimes,The New York Times,2017-12-01 10:30:02+00:00,0.0,0.732,0.268,-0.5106,"President Trump's tweets managed to unite Britain, in outrage https://t.co/pDcOsOyEiN"
50,nytimes,The New York Times,2017-12-01 10:44:03+00:00,0.0,0.877,0.123,-0.2732,"""Where is the line between culturally appropriate dress and cultural appropriation?"" fashion critic @VVFriedman asks https://t.co/8qZuCMXj0t"
49,nytimes,The New York Times,2017-12-01 11:00:59+00:00,0.0,0.874,0.126,-0.3182,This baby hippo has spawned a frenzy that has people flying from all over to see her https://t.co/6y2hY3vHDB
48,nytimes,The New York Times,2017-12-01 11:15:07+00:00,0.0,0.521,0.479,-0.93,A former U.S. Marine was sentenced to life in prison for the rape and murder of a 20-year-old Japanese woman https://t.co/xPo80ZDh37
47,nytimes,The New York Times,2017-12-01 11:30:25+00:00,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/5GYktup6se https://t.co/YgHimXEEXp
46,nytimes,The New York Times,2017-12-01 11:45:06+00:00,0.128,0.872,0.0,0.4215,"A preliminary deal between Russia and Egypt is the latest sign of the waning influence of the United States, analys… https://t.co/tR4QNRV1k0"
45,nytimes,The New York Times,2017-12-01 12:00:08+00:00,0.0,0.909,0.091,-0.2263,The vote on the Republican tax bill was delayed after a report that the economics were off by a trillion dollars https://t.co/AECXjx79AY
44,nytimes,The New York Times,2017-12-01 12:10:05+00:00,0.154,0.846,0.0,0.4767,Trump pressed Senate Republicans over the summer to end the Intelligence Committee’s Russia inquiry “as quickly as… https://t.co/NcP5rfd64u
43,nytimes,The New York Times,2017-12-01 12:30:24+00:00,0.0,1.0,0.0,0.0,Trump's insistence on a 20% corporate tax rate is slowing negotiations for a final deal in the Senate https://t.co/NBY03HSheX
42,nytimes,The New York Times,2017-12-01 12:40:07+00:00,0.0,1.0,0.0,0.0,Jimmy Kimmel lashed out at Roy Moore after the two tangled on Twitter. Late-night roundup: https://t.co/YQiDp4zBch [corrected typo]
41,nytimes,The New York Times,2017-12-01 12:50:08+00:00,0.191,0.72,0.089,0.34,What share of people with your income would see a tax cut or increase? Choose an income group to see. https://t.co/QSZxFXRHAV
40,nytimes,The New York Times,2017-12-01 13:00:23+00:00,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Wwe03IwD5z https://t.co/sKhPFZlGcO
39,nytimes,The New York Times,2017-12-01 13:10:06+00:00,0.079,0.705,0.216,-0.5106,"The Pentagon will allow the U.S. military to arm itself with older cluster munitions, a weapon banned by 102 countr… https://t.co/a04Flg91oA"
38,nytimes,The New York Times,2017-12-01 13:21:03+00:00,0.304,0.696,0.0,0.8074,"An Anglican cleric urged believers to pray for Prince George to find the love ""of a fine young gentleman"" when he g… https://t.co/nGrURmZwZp"
37,nytimes,The New York Times,2017-12-01 13:32:03+00:00,0.0,1.0,0.0,0.0,"As Republicans mull changes to their tax plan, the spotlight will focus on several senators with varying concerns https://t.co/tFsPqTZAU8"
36,nytimes,The New York Times,2017-12-01 13:40:05+00:00,0.128,0.872,0.0,0.4215,"Israel Horovitz's son: ""I believe the allegations against my father are true, and I stand behind the women that mad… https://t.co/vxiH7xIgz0"
35,nytimes,The New York Times,2017-12-01 13:50:04+00:00,0.161,0.839,0.0,0.359,"""I don't know what it is we're looking for, but we're more vigilant""  https://t.co/SgYdodgsfP"
34,nytimes,The New York Times,2017-12-01 14:00:27+00:00,0.0,0.482,0.518,-0.9169,"Don Burke, a once-beloved Australian TV figure, has been accused of harassing, assaulting and bullying women https://t.co/fKSasDE6lq"
33,nytimes,The New York Times,2017-12-01 14:11:04+00:00,0.096,0.904,0.0,0.2023,"The Malibu Diner has a speaker playing music outside, which signals to visually impaired regulars that they've arri… https://t.co/7EuyA85UjK"
32,nytimes,The New York Times,2017-12-01 14:21:03+00:00,0.226,0.511,0.263,-0.128,When our trusted storytellers are also the abusers https://t.co/laQNxm3E0B
31,nytimes,The New York Times,2017-12-01 14:23:37+00:00,0.102,0.636,0.263,-0.5859,"Breaking News: President Trump's ex-national security adviser, Michael Flynn, pleaded guilty to lying to the FBI ab… https://t.co/femVJfKXM5"
30,nytimes,The New York Times,2017-12-01 14:31:06+00:00,0.429,0.571,0.0,0.4588,Welcome to Pterosaur Park https://t.co/OFeQIitsj5
29,nytimes,The New York Times,2017-12-01 14:33:19+00:00,0.153,0.847,0.0,0.4019,"The plea is the latest indication that Flynn is cooperating with the special counsel's investigation
https://t.co/izjNNdyuhK"
28,nytimes,The New York Times,2017-12-01 14:40:03+00:00,0.0,0.521,0.479,-0.93,A former U.S. Marine was sentenced to life in prison for the rape and murder of a 20-year-old Japanese woman https://t.co/NsRblh2ncT
27,nytimes,The New York Times,2017-12-01 14:49:31+00:00,0.0,0.704,0.296,-0.7906,Correction: Michael Flynn has been charged with lying to the FBI and is expected to plead guilty. He has not entere… https://t.co/SpTCtwGAul
26,nytimes,The New York Times,2017-12-01 14:51:04+00:00,0.0,1.0,0.0,0.0,The 2018 World Cup draw is taking place in Moscow. Live updates: https://t.co/Imt2rtY0Ke
25,nytimes,The New York Times,2017-12-01 15:00:49+00:00,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/i9r6e8XftX https://t.co/Mc4tDjE3Di
24,nytimes,The New York Times,2017-12-01 15:10:37+00:00,0.0,0.741,0.259,-0.2732,See the charges against Michael Flynn https://t.co/cLSK3zkDI5
23,nytimes,The New York Times,2017-12-01 15:11:38+00:00,0.0,0.9,0.1,-0.2732,"Here's our Nov. 23 article that reported Michael Flynn had cut off ties with President Trump’s lawyers, a sign that… https://t.co/dDJPznIUmq"
22,nytimes,The New York Times,2017-12-01 15:15:12+00:00,0.154,0.846,0.0,0.4767,"Trump pressed Senate Republicans over the summer to end the Intelligence Committee's Russia inquiry ""as quickly as… https://t.co/8HmdKThMFN"
21,nytimes,The New York Times,2017-12-01 15:31:08+00:00,0.133,0.867,0.0,0.3818,"Elon Musk has turned on the world's biggest battery, capable of powering 30,000 homes in South Australia https://t.co/QSwmmPvyBx"
20,nytimes,The New York Times,2017-12-01 13:00:23+00:00,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/Wwe03IwD5z https://t.co/sKhPFZlGcO
19,nytimes,The New York Times,2017-12-01 13:10:06+00:00,0.079,0.705,0.216,-0.5106,"The Pentagon will allow the U.S. military to arm itself with older cluster munitions, a weapon banned by 102 countr… https://t.co/a04Flg91oA"
18,nytimes,The New York Times,2017-12-01 13:21:03+00:00,0.304,0.696,0.0,0.8074,"An Anglican cleric urged believers to pray for Prince George to find the love ""of a fine young gentleman"" when he g… https://t.co/nGrURmZwZp"
17,nytimes,The New York Times,2017-12-01 13:32:03+00:00,0.0,1.0,0.0,0.0,"As Republicans mull changes to their tax plan, the spotlight will focus on several senators with varying concerns https://t.co/tFsPqTZAU8"
16,nytimes,The New York Times,2017-12-01 13:40:05+00:00,0.128,0.872,0.0,0.4215,"Israel Horovitz's son: ""I believe the allegations against my father are true, and I stand behind the women that mad… https://t.co/vxiH7xIgz0"
15,nytimes,The New York Times,2017-12-01 13:50:04+00:00,0.161,0.839,0.0,0.359,"""I don't know what it is we're looking for, but we're more vigilant""  https://t.co/SgYdodgsfP"
14,nytimes,The New York Times,2017-12-01 14:00:27+00:00,0.0,0.482,0.518,-0.9169,"Don Burke, a once-beloved Australian TV figure, has been accused of harassing, assaulting and bullying women https://t.co/fKSasDE6lq"
13,nytimes,The New York Times,2017-12-01 14:11:04+00:00,0.096,0.904,0.0,0.2023,"The Malibu Diner has a speaker playing music outside, which signals to visually impaired regulars that they've arri… https://t.co/7EuyA85UjK"
12,nytimes,The New York Times,2017-12-01 14:21:03+00:00,0.226,0.511,0.263,-0.128,When our trusted storytellers are also the abusers https://t.co/laQNxm3E0B
11,nytimes,The New York Times,2017-12-01 14:23:37+00:00,0.102,0.636,0.263,-0.5859,"Breaking News: President Trump's ex-national security adviser, Michael Flynn, pleaded guilty to lying to the FBI ab… https://t.co/femVJfKXM5"
10,nytimes,The New York Times,2017-12-01 14:31:06+00:00,0.429,0.571,0.0,0.4588,Welcome to Pterosaur Park https://t.co/OFeQIitsj5
9,nytimes,The New York Times,2017-12-01 14:33:19+00:00,0.153,0.847,0.0,0.4019,"The plea is the latest indication that Flynn is cooperating with the special counsel's investigation
https://t.co/izjNNdyuhK"
8,nytimes,The New York Times,2017-12-01 14:40:03+00:00,0.0,0.521,0.479,-0.93,A former U.S. Marine was sentenced to life in prison for the rape and murder of a 20-year-old Japanese woman https://t.co/NsRblh2ncT
7,nytimes,The New York Times,2017-12-01 14:49:31+00:00,0.0,0.704,0.296,-0.7906,Correction: Michael Flynn has been charged with lying to the FBI and is expected to plead guilty. He has not entere… https://t.co/SpTCtwGAul
6,nytimes,The New York Times,2017-12-01 14:51:04+00:00,0.0,1.0,0.0,0.0,The 2018 World Cup draw is taking place in Moscow. Live updates: https://t.co/Imt2rtY0Ke
5,nytimes,The New York Times,2017-12-01 15:00:49+00:00,0.0,1.0,0.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/i9r6e8XftX https://t.co/Mc4tDjE3Di
4,nytimes,The New York Times,2017-12-01 15:10:37+00:00,0.0,0.741,0.259,-0.2732,See the charges against Michael Flynn https://t.co/cLSK3zkDI5
3,nytimes,The New York Times,2017-12-01 15:11:38+00:00,0.0,0.9,0.1,-0.2732,"Here's our Nov. 23 article that reported Michael Flynn had cut off ties with President Trump’s lawyers, a sign that… https://t.co/dDJPznIUmq"
2,nytimes,The New York Times,2017-12-01 15:15:12+00:00,0.154,0.846,0.0,0.4767,"Trump pressed Senate Republicans over the summer to end the Intelligence Committee's Russia inquiry ""as quickly as… https://t.co/8HmdKThMFN"
1,nytimes,The New York Times,2017-12-01 15:31:08+00:00,0.133,0.867,0.0,0.3818,"Elon Musk has turned on the world's biggest battery, capable of powering 30,000 homes in South Australia https://t.co/QSwmmPvyBx"
